name,status,signature,read_error
2021-03-23_17-21-14__lYZIopqrp31osk7ZH3PxHAdYkmplcVb7bdr09RSg.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-24_17-05-07__ToRmRTtFk9JD1GfGa08pYXACaVj3IO0c6kUgYaK7.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-03-25_17-26-44__kF7vWv7X6ipEVvLr5FglRMxpnr3fxrc5nQow79lW.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-25_17-28-57__Pg5gGPZja4fAyrEyPksd9V5KClhrHo3XvUCseDmA.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-26_17-09-57__TeVozjFrtrb5WkQo083XdlbW8LgIFD5e2equdqJI.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-29_19-15-01__YG1O5ebGH3f9dxYw3sLYQrlHpNIcDoFLxn0Xgr0j.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-30_18-43-46__GsEMSSZxOa8eX39fChnXQYyZSIxt1rzoX0XxEJAJ.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-03-31_18-46-42__nqilOGEU9WfATtHApKsTasMMIDnN46a5Um2aWlY1.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-01_18-41-35__wjibyy73VcFFo7vEtEeKHjUewvLHgjK1MbfkMsyd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-03_02-08-09__sLsRyNK5yY8EGxHHVXMOj3cnKQorR9hYJRa4hxuK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-05_18-55-18__2zLitpL3CjaZVdA6raU8dKCHuDZttu57ZdNDiYar.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-06_19-55-05__vi9goAmCZIOIp2xuuLhbpUDEsQktyEmzvfQypbGq.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-07_18-40-43__jSLIcrmMQ6e4v2tf844AT0hzY2QuzcvKmK5UezNG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-08_17-41-42__qFFMrW0WmQ2Uz5KE554qq7AjU2Fr6znnkGGMGvN5.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-11_00-52-18__n7Lqv85NiCYz5PnTzLpl3flAvMpgRM2T2kyNudMN.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-13_06-25-48__On2znbkflTDzCXvaQ187O9JOsWrBHBeKYV8t1Ult.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-14_08-09-38__AGhSMiXdPHoV9MDMsLvAnU2Ym8J3UST8bpiLLTk8.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-14_19-48-13__a7cnI1uVqI1T1f6mmqPS0QTZWkNm6bHmWbf4w7SD.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-15_20-12-07__vKb3pEWudzNfjBD16Y4jY4AsVk9x16Ss93vC1LdE.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-17_12-52-42__JZm3xreVpBIVgSSXkIQFTQ0KwDsYhf62EuIRiG7i.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-19_20-00-52__jyungRe9uhzQL0qFgFwzLpGMuPeU30vI5kU87PpQ.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-20_18-02-27__uESUV1D16ojELsjxAfiuTpdqEhnOqPYCEb0No6Pn.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-22_05-57-15__vAmDx9yvJrbZGzkHFXd5ITmIe5qS9gdXLhfEB1O3.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-23_09-17-50__QxxI0CkKAAg1efG2VilNEZhNr2rswp5Dh4nmBk6W.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-24_22-56-52__r9zzEhV30zjXLvc69FYUGSxtz27ggYvVTTq6e1BI.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-26_22-55-25__OyrgHUW5p4r2k6f9O7n8bGcNr7QKfMO2U1rJAxvQ.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-27_23-36-13__KziIzRUEmJ6DqQQeekuOtFCxADsmsMaoovKindxR.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-04-29_07-23-28__o1eR2sNrFX1tOGVPE9EHnOGDMJvwGBsuQoAhNk0h.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-04-30_08-42-54__Ijfw99R6BDTouLN0EvCTI4LPLt5wMApnJz6fP8vz.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-03_11-17-44__MB2rhAdRWvLdFDFCST7dzDAQj1J9KcusS2vTntbM.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-04_21-38-55__NpKsE5jGWgVTK1CbVzHSeLJz9vtVdTMQVf5AcFDE.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-06_10-07-36__uplpwQD3ujjeN3sb3WKescQQYLg0reHjCz0cKfzJ.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-07_17-04-49__Dmz0MNkCn0kGkWJVBtlm2gldu70d8AWKbKnKeaJD.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-11_20-25-30__S9sp8rcxcLIeMlwFvnkzvRgtwtkrUltek7FzOvXG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-12_19-59-12__eAjNN0r5IJZbBWzP3EwTJOyms4pInYwcRP6gXn3R.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-12_20-00-04__ij2E6qFFh3kpobKQAPsXWWBoqJrE2LMB5W16wCyT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-12_20-01-03__Tm8tpm4GGZkJKIxld7h91h1t553tz7jyVJ5tGUqG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-12_20-01-53__zta4ckrviBgVJaOL0Es5tcwNEem8YWd7m0OrFvPd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-11-48__EP3GDi09QHTEwBAgjcO4wB2nfAfVVdqjw5qwnCGL.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-12-39__lR72BuQWTGgG4OCm9ZsHlAA1pCIGuDZM5j6J3R0R.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-13-56__71UyOA1TupXox72jguyLkOEHDBy0COU6YG1HXioV.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-14-36__38sgHEjJ9gvT9gDiy0tYKoG0KTsOC6r8oIW8C7tU.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-15-25__hCACndjw1NJ9IxjxlNULQa3Ytwz9dLUUff3IIUj7.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-13_06-16-07__aBhKfXhXQf6NhR5OnXevKQWgZMhXomyoVn1HezgG.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-14_09-30-22__LsNNO8nFwL7Nf3h9pbnnawKDUgh6N3LKXHNuuKxR.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-14_09-31-04__84BM0B7yEqwbj7BUR9ang67jmRFKBKEB447CAqxP.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-16_19-33-19__4S5SzdVu2aHlYrtjDYoEtywZ24pnWHXIfDsonHqB.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-05-17_18-03-21__mTkqnQc46irDEWlUqlBqID4ogSFyKnUF4EfkzOa4.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-19_08-59-34__ugRmXm7TNjUOsRSp1TThxELmqERvDBOZ5h31MmUd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-23_15-49-23__IaqoIBRbjUNl3nASSKhWWcZe0QSWNvVhYrps2ekT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-23_15-49-57__2ICfYZAJj2OvxKKlKcENOEr6bqwR8PnVeANn9vbD.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-23_15-50-39__IzEGXIod4G7Ts5O4gFMEb49h2QKaLTb5upfNOdgT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-24_18-15-37__2OjbzCHhY01vZ2Q9V8OYmIeU6M5Wz9wONAksP5AA.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-25_21-24-59__khuUnfAxIO6PHzUmiaFqRrtcRU4pButmA295yQiW.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-05-26_17-52-47__SbuimfpyaujkpzdEozMDvCfJBu9ZdaoaK67U2k16.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-01_00-36-51__6mKb4s39e9T9yXuGQnx2yrGQk92Is9EAji5bZISC.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-03_00-00-25__9Hj64xFhADVOGRg8PIwv0ssF7vTSvbBCCPn8dTkX.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-03_20-00-02__dvUGVVFqNdF5jVA4YMNk3Gp9YaUV2EH2axmUNC0T.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-06_20-29-05__oFmFrAPc0W08B9ocw9s93xiGObgbQ1sjqwsSrkyh.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-06-07_20-48-59__NXmCZwEX5oE3OJKdVfsfGwtnfGxQJFoMIEPqmcaK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-08_23-08-28__878elcrGewuknkXAk0lWX0Crx0c67LYt7vJbdzcl.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-09_19-04-37__jQ8nSYWgPYmDgaknhvwoXEJJdeDGR9MSmlc7Bm8N.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-10_21-39-05__8tYWlix91ZK80rqHtmp24wC6CpmY2ixqwqXUOymA.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-11_21-27-54__kZdABT39PjNlXM3FgYa1A2hK35PgZHDj3uPUYbrC.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-15_18-37-38__F9N65ypZKbM1HhiPf75AxhcXDTiRYJ7L7N4pO9tc.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-16_21-12-15__QCD5eY3dF78ieuQV4wI9dKLqRREdKyAOycbObxzs.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-18_01-34-25__LuuZMkllJU1anOUFyE2hebzKHn6nTadHVdTnir94.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-20_15-04-38__M3NJHYquv1BxCaZClDzvRgOKSlWrCoumdOE66sCT.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-21_21-24-47__RHGy1m4kx3r12YGdnmbZWIahqYaaceoyYWnrfbji.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-23_09-24-30__wGcVWjgdWU8TjUwrrg4GT1rzRrJcoxIYPIIfJPEp.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-24_06-18-20__Od6vTrqyw1GkRQmafZ9a2XoBCmp1gK7ZbKvTAXIa.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-24_17-48-34__Ut12dS3J5q7AY4nPZekjTYrEMLWR8xe7dp7oP5ku.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-06-27_13-21-55__QEJt0o6uhIIrkMSiYMTiM1uriXdopi9EMj01spJ1.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-28_19-28-57__3kBqXfgxbPrUpQ92uDRUr2ihiMsJCR8egfMTHAn9.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-29_19-45-15__ongtNYFltLuXXYV7GcByNmzgdAkcf7uiEZEcSEaK.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-06-30_19-09-58__gHIJAvXQ3rbSE0yAPAEw0y4miWl4LUgn5DNloL0p.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-01_23-31-31__l8U5XVkKjXrYdu79kSnO5QkBB2VcmUsstyEXcGS4.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-04_12-11-30__nLdNXaNTD4LglZ5wrcJUEnikIcEJwJ9afut2SNsm.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-05_22-32-55__WdBmeAqpqglPn4mjou1KuXrCCrEd3BnGyBYUGs9k.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-06_19-31-34__67LI3BlZcxMyjv3AheyU1aiByg43OuFdIIhA03uP.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-07_19-31-03__aKXGlGTEUr1pl2NbD2WsjyOrJSl11w9pPcLeDviW.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-09_00-20-00__wkAqGbi24Cj1duGMClQqYnGyKBV4gaQBgaIE4ySs.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-10_15-41-13__dV81fe0zTQqylhp2P81CYi1yne4DO9vUkVQaNRC9.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-12_19-24-47__hTINedJoZn9EVjryyMG4EBxlVQ9nIXcW8QoPh3lh.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-13_21-54-27__6MPDIvzLRoFrT42VQ5yduPn8xqPmcnz5t2BRhS2i.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-14_23-08-01__s5SNQVQZV8GKAlIXzVdrhE3KSeBUoEMCgZ8XnyRC.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-16_00-01-56__k0s2Yf2B40IlbzUjyrf4WaXAYVoZE8rQnH2aDUBy.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-18_17-34-35__Q5W8a2FRlaOIbegAzY102v5L0tzx3wvVQPJGGyXt.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-19_21-42-14__UA7vioCFCNJcm4aKD33PBQh3Xk1WRIZ5uACoWFIU.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-21_08-08-46__9uPcdlvZ8IbG4fviIFMZeM9RmYIjeXkE5xSWSziS.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-22_06-25-34__JwYTwpxLWrNzDQPEJyG6v28iGY33BMOio0nkJRjm.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-23_09-19-26__PDYsma8buEglhFaycmzPWtZ61PZT79LyBrMsBUgI.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-24_15-11-34__lGJZys3leXNSvSe06aixVZihfwZM7rEqZTmKYMIr.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-26_23-24-32__ADJorR5oKhxHeP0ejkcUstBPA9uNEd93feiYAxYS.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-27_21-32-06__VJ0X8sJojx6erdzdJTYOeWt7NypHwuMdCS1NwLfB.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-29_10-37-00__tTuBb71SYcJKtukuFqwhI60J0nYx7MGkmjTuo1Yy.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-07-30_09-03-55__oDdkbxdB0wfT2x9b45KDnF3H01AC1za72gEigdXT.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-07-30_09-04-34__4edjrcxa1AQjLRHkMhi6EH4E4o8pm9oWmVYgckI8.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-01_10-33-18__cGAftui5whJ7nlbxLOPqhLMYxaat3EDKoVmiXly0.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-08-02_20-06-09__Ni1wlXqOKWBjKDhjlMYEd8yu4uU3TNtbfmM6Nmsa.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-08-03_23-48-00__OCpxQXcN7Z4gmnmDWAhO3Cm1YH3cMIKzphs3XIbd.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-08-05_06-18-56__LmbAP3whit96C6XtVthcnUtFXHYcWD7QYbbRrx94.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-06_07-41-21__JWwldp7HQu0DjfnzMCYT7RpOcbifVIXTotQPJjyj.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-08_11-37-18__IdasdKA7bMoFU758IG8fdnnldjLGnQHGCWKECkCZ.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-08_11-38-06__CELNu3f4Bv7dZJzQbmbjqwdVgjDww4XjEco4r5yq.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-10_06-23-51__du4TvhPiTm8cOJTDWdt0kIZ49rEgQ5J8TKgH3Rgs.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-11_08-30-42__jOuDbGLRdP5QzwJlVYCDOH8xu6Gp9RBdm1AyUsLw.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-13_09-09-50__2B7EQXMzHVNmdFvD06AvTv5UNJTeYfFsseWRqGnI.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-15_13-46-34__vgvHQQ5tj9JPSx13cOwyJHZc4aEvpcxgLC4f5L1T.xlsx,outlier_signature,код | наименование товара | ед. | опт.цена,
2021-08-16_22-06-33__84gLk7l8UoGSZs9hQ6zrmSKalWWw9voE6sdYtXKx.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-08-17_21-25-11__Yq3pm94zV6jFwgKzOU5uNpkg5ZF6NKPqRGZa6Oh4.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
2021-08-19_06-28-41__0jlgmJ5070FpRzIHEzaWT4Q8qFoCOAscAZwtPU9g.xlsx,ok,код | наименование товара | ед. | м.опт.цена | опт.цена,
